 Eigenvectors after division by SQRT(mass)

 Eigenvectors and eigenvalues of the dynamical matrix
 ----------------------------------------------------
 
 
   1 f  =   92.668788 THz   582.255166 2PiTHz 3091.098034 cm-1   383.247139 meV
             X         Y         Z           dx          dy          dz
2.475833 3.902697 0.999962 -0.015263 -0.018308 0.053891
6.371443 10.622440 13.549097 0.033686 0.014473 0.016787
1.202576 0.477240 0.575299 -0.033686 -0.014473 -0.016787
5.967171 7.163488 0.814803 -0.005812 -0.005205 0.020422
1.606848 3.936193 13.309592 0.005812 0.005205 -0.020422
4.983276 6.594891 1.657242 -0.026408 -0.012437 -0.006300
2.590743 4.504789 12.467153 0.026408 0.012437 0.006300
5.173897 6.492191 3.035826 0.000179 0.001547 -0.008902
2.400122 4.607490 11.088569 -0.000179 -0.001547 0.008902
4.187287 5.905941 3.892689 0.010051 0.005166 0.000862
3.386732 5.193740 10.231706 -0.010051 -0.005166 -0.000862
4.399320 5.810569 5.245598 0.001335 -0.000079 0.000879
3.174700 5.289111 8.878798 -0.001335 0.000079 -0.000879
5.610011 6.298359 5.829263 -0.001708 -0.000447 -0.000242
1.964008 4.801322 8.295133 0.001708 0.000447 0.000242
6.586600 6.858686 5.043521 -0.007079 -0.003128 -0.007412
0.987419 4.240994 9.080875 0.007079 0.003128 0.007412
6.411273 6.979367 3.626882 0.005638 0.003100 -0.006256
1.162747 4.120314 10.497514 -0.005638 -0.003100 0.006256
1.121506 7.547218 2.807259 0.021828 0.008743 0.016918
6.452513 3.552463 11.317137 -0.021828 -0.008743 -0.016918
6.632662 3.445771 12.716280 0.008934 0.006094 -0.018377
0.941357 7.653910 1.408116 -0.008934 -0.006094 0.018377
5.633376 2.607569 0.382961 -0.092449 0.049396 -0.018727
1.940643 8.492112 13.741435 0.092449 -0.049396 0.018727
4.840773 1.945228 2.622035 0.061257 -0.040203 0.030307
2.733246 9.154452 11.502361 -0.061257 0.040203 -0.030307
4.055198 1.305234 4.876300 -0.022948 0.017332 -0.014086
3.518821 9.794447 9.248096 0.022948 -0.017332 0.014086
3.038702 9.149620 6.642741 0.016798 -0.007571 -0.006937
4.535317 1.950061 7.481655 -0.016798 0.007571 0.006937
6.454004 2.681878 6.259783 -0.011803 0.012895 -0.011829
1.120015 8.417803 7.864613 0.011803 -0.012895 0.011829
6.050913 3.837101 4.107258 0.030597 -0.011399 -0.004319
1.523106 7.262580 10.017137 -0.030597 0.011399 0.004319
0.561596 4.469044 1.854532 -0.073888 0.030500 0.003273
7.012423 6.630636 12.269863 0.073888 -0.030500 -0.003273
5.439271 10.251237 13.102605 0.033527 0.014391 0.017371
2.134749 0.848443 1.021791 -0.033527 -0.014391 -0.017371
4.050192 6.224641 1.211633 -0.026418 -0.013161 -0.005976
3.523827 4.875040 12.912762 0.026418 0.013161 0.005976
3.259340 5.531306 3.443297 0.009649 0.006227 0.001172
4.314679 5.568374 10.681099 -0.009649 -0.006227 -0.001172
3.638857 5.343538 5.881183 -0.004240 -0.000114 -0.006057
3.935162 5.756143 8.243213 0.004240 0.000114 0.006057
5.764399 6.218295 6.911756 0.004556 0.005141 -0.000874
1.809620 4.881386 7.212640 -0.004556 -0.005141 0.000874
1.257966 7.224272 5.481744 -0.008090 -0.001581 -0.006557
6.316053 3.875408 8.642652 0.008090 0.001581 0.006557
2.051955 7.920628 3.254803 0.021860 0.007694 0.017738
5.522064 3.179053 10.869592 -0.021860 -0.007694 -0.017738
 
 154 f  =   18.449183 THz   115.919638 2PiTHz  615.398517 cm-1    76.299657 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.032951 0.020312 -0.005826
2.875380 7.939936 13.908340 0.032951 -0.020312 0.005826
3.719169 3.171409 1.224242 -0.008940 -0.005761 0.017927
3.854850 7.928272 12.900154 0.008940 0.005761 -0.017927
3.905538 2.495774 2.453079 0.022589 -0.016300 0.008857
3.668481 8.603907 11.671317 -0.022589 0.016300 -0.008857
2.935222 2.524374 3.455308 0.005918 0.001915 -0.007698
4.638797 8.575307 10.669088 -0.005918 -0.001915 0.007698
3.123484 1.861451 4.711497 -0.009069 0.007629 -0.004977
4.450535 9.238230 9.412899 0.009069 -0.007629 0.004977
2.157608 1.918712 5.685533 -0.002346 -0.000077 0.001145
5.416411 9.180969 8.438863 0.002346 0.000077 -0.001145
0.941986 2.639235 5.465655 0.001308 -0.000435 0.002231
6.632033 8.460445 8.658740 -0.001308 0.000435 -0.002231
0.716085 3.282691 4.275831 0.011417 -0.006172 -0.001886
6.857934 7.816990 9.848564 -0.011417 0.006172 0.001886
1.695335 3.253034 3.231222 0.000817 0.003782 -0.008999
5.878684 7.846646 10.893173 -0.000817 -0.003782 0.008999
1.495953 3.915837 2.020092 -0.026097 0.014136 0.001017
6.078067 7.183844 12.104303 0.026097 -0.014136 -0.001017
5.098186 7.196984 13.124433 0.006124 0.007201 -0.018932
2.475833 3.902697 0.999962 -0.006124 -0.007201 0.018932
6.371443 10.622440 13.549097 -0.089435 -0.036997 -0.043115
1.202576 0.477240 0.575299 0.089435 0.036997 0.043115
5.967171 7.163488 0.814803 0.015714 0.013869 -0.054252
1.606848 3.936193 13.309592 -0.015714 -0.013869 0.054252
4.983276 6.594891 1.657242 0.070427 0.032986 0.018042
2.590743 4.504789 12.467153 -0.070427 -0.032986 -0.018042
5.173897 6.492191 3.035826 -0.001898 -0.004621 0.025877
2.400122 4.607490 11.088569 0.001898 0.004621 -0.025877
4.187287 5.905941 3.892689 -0.029836 -0.016079 -0.004003
3.386732 5.193740 10.231706 0.029836 0.016079 0.004003
4.399320 5.810569 5.245598 -0.002852 0.000427 -0.005296
3.174700 5.289111 8.878798 0.002852 -0.000427 0.005296
5.610011 6.298359 5.829263 0.005283 0.002085 -0.001574
1.964008 4.801322 8.295133 -0.005283 -0.002085 0.001574
6.586600 6.858686 5.043521 0.023484 0.008182 0.022508
0.987419 4.240994 9.080875 -0.023484 -0.008182 -0.022508
6.411273 6.979367 3.626882 -0.014834 -0.009080 0.019746
1.162747 4.120314 10.497514 0.014834 0.009080 -0.019746
1.121506 7.547218 2.807259 -0.060866 -0.022171 -0.045436
6.452513 3.552463 11.317137 0.060866 0.022171 0.045436
6.632662 3.445771 12.716280 -0.023232 -0.016697 0.050570
0.941357 7.653910 1.408116 0.023232 0.016697 -0.050570
5.633376 2.607569 0.382961 -0.032683 0.021012 -0.005470
1.940643 8.492112 13.741435 0.032683 -0.021012 0.005470
4.840773 1.945228 2.622035 0.022706 -0.015881 0.010100
2.733246 9.154452 11.502361 -0.022706 0.015881 -0.010100
4.055198 1.305234 4.876300 -0.009806 0.006377 -0.005597
3.518821 9.794447 9.248096 0.009806 -0.006377 0.005597
3.038702 9.149620 6.642741 0.006004 -0.004860 -0.002919
4.535317 1.950061 7.481655 -0.006004 0.004860 0.002919
6.454004 2.681878 6.259783 -0.005232 0.004926 -0.004537
1.120015 8.417803 7.864613 0.005232 -0.004926 0.004537
6.050913 3.837101 4.107258 0.011369 -0.006480 -0.002104
1.523106 7.262580 10.017137 -0.011369 0.006480 0.002104
0.561596 4.469044 1.854532 -0.025841 0.015026 0.002326
7.012423 6.630636 12.269863 0.025841 -0.015026 -0.002326
5.439271 10.251237 13.102605 -0.091183 -0.031772 -0.042720
2.134749 0.848443 1.021791 0.091183 0.031772 0.042720
4.050192 6.224641 1.211633 0.073585 0.027627 0.014989
3.523827 4.875040 12.912762 -0.073585 -0.027627 -0.014989
3.259340 5.531306 3.443297 -0.032008 -0.011522 -0.003315
4.314679 5.568374 10.681099 0.032008 0.011522 0.003315
3.638857 5.343538 5.881183 0.010814 0.007795 0.017046
3.935162 5.756143 8.243213 -0.010814 -0.007795 -0.017046
5.764399 6.218295 6.911756 -0.018398 -0.009350 0.001317
1.809620 4.881386 7.212640 0.018398 0.009350 -0.001317
1.257966 7.224272 5.481744 0.023919 0.007899 0.021484
6.316053 3.875408 8.642652 -0.023919 -0.007899 -0.021484
2.051955 7.920628 3.254803 -0.060798 -0.019127 -0.047347
5.522064 3.179053 10.869592 0.060798 0.019127 0.047347
 
 155 f  =   18.353484 THz   115.318340 2PiTHz  612.206321 cm-1    75.903876 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.004972 -0.003614 0.016088
2.875380 7.939936 13.908340 -0.004972 -0.003614 0.016088
3.719169 3.171409 1.224242 0.001585 -0.010698 0.020556
3.854850 7.928272 12.900154 0.001585 -0.010698 0.020556
3.905538 2.495774 2.453079 0.047737 -0.025355 0.000966
3.668481 8.603907 11.671317 0.047737 -0.025355 0.000966
2.935222 2.524374 3.455308 0.009398 0.011260 -0.037992
4.638797 8.575307 10.669088 0.009398 0.011260 -0.037992
3.123484 1.861451 4.711497 -0.053221 0.036155 -0.020658
4.450535 9.238230 9.412899 -0.053221 0.036155 -0.020658
2.157608 1.918712 5.685533 -0.013552 -0.000611 0.024594
5.416411 9.180969 8.438863 -0.013552 -0.000611 0.024594
0.941986 2.639235 5.465655 -0.003681 -0.010383 0.027163
6.632033 8.460445 8.658740 -0.003681 -0.010383 0.027163
0.716085 3.282691 4.275831 0.058651 -0.031077 0.001602
6.857934 7.816990 9.848564 0.058651 -0.031077 0.001602
1.695335 3.253034 3.231222 0.015533 0.007877 -0.034716
5.878684 7.846646 10.893173 0.015533 0.007877 -0.034716
1.495953 3.915837 2.020092 -0.042940 0.027419 -0.013551
6.078067 7.183844 12.104303 -0.042940 0.027419 -0.013551
5.098186 7.196984 13.124433 -0.015034 -0.000841 0.018264
2.475833 3.902697 0.999962 -0.015034 -0.000841 0.018264
6.371443 10.622440 13.549097 -0.004869 -0.004900 0.013889
1.202576 0.477240 0.575299 -0.004869 -0.004900 0.013889
5.967171 7.163488 0.814803 -0.013924 -0.009124 0.014102
1.606848 3.936193 13.309592 -0.013924 -0.009124 0.014102
4.983276 6.594891 1.657242 -0.039937 -0.015048 -0.024672
2.590743 4.504789 12.467153 -0.039937 -0.015048 -0.024672
5.173897 6.492191 3.035826 0.014501 0.010768 -0.030575
2.400122 4.607490 11.088569 0.014501 0.010768 -0.030575
4.187287 5.905941 3.892689 0.053794 0.023348 0.017409
3.386732 5.193740 10.231706 0.053794 0.023348 0.017409
4.399320 5.810569 5.245598 -0.003781 -0.004834 0.026229
3.174700 5.289111 8.878798 -0.003781 -0.004834 0.026229
5.610011 6.298359 5.829263 -0.013207 -0.009906 0.018689
1.964008 4.801322 8.295133 -0.013207 -0.009906 0.018689
6.586600 6.858686 5.043521 -0.048261 -0.017983 -0.034606
0.987419 4.240994 9.080875 -0.048261 -0.017983 -0.034606
6.411273 6.979367 3.626882 0.009879 0.008686 -0.035054
1.162747 4.120314 10.497514 0.009879 0.008686 -0.035054
1.121506 7.547218 2.807259 0.044585 0.019465 0.014220
6.452513 3.552463 11.317137 0.044585 0.019465 0.014220
6.632662 3.445771 12.716280 0.001154 -0.001109 0.021447
0.941357 7.653910 1.408116 0.001154 -0.001109 0.021447
5.633376 2.607569 0.382961 -0.006222 -0.006672 0.012821
1.940643 8.492112 13.741435 -0.006222 -0.006672 0.012821
4.840773 1.945228 2.622035 0.049292 -0.019818 0.007746
2.733246 9.154452 11.502361 0.049292 -0.019818 0.007746
4.055198 1.305234 4.876300 -0.054298 0.032430 -0.025470
3.518821 9.794447 9.248096 -0.054298 0.032430 -0.025470
3.038702 9.149620 6.642741 0.037162 -0.027049 0.001313
4.535317 1.950061 7.481655 0.037162 -0.027049 0.001313
6.454004 2.681878 6.259783 -0.041387 0.018866 -0.011071
1.120015 8.417803 7.864613 -0.041387 0.018866 -0.011071
6.050913 3.837101 4.107258 0.060220 -0.029411 -0.002269
1.523106 7.262580 10.017137 0.060220 -0.029411 -0.002269
0.561596 4.469044 1.854532 -0.043803 0.026212 -0.010231
7.012423 6.630636 12.269863 -0.043803 0.026212 -0.010231
5.439271 10.251237 13.102605 -0.004576 -0.003723 0.012143
2.134749 0.848443 1.021791 -0.004576 -0.003723 0.012143
4.050192 6.224641 1.211633 -0.041299 -0.014821 -0.021607
3.523827 4.875040 12.912762 -0.041299 -0.014821 -0.021607
3.259340 5.531306 3.443297 0.055121 0.024313 0.014048
4.314679 5.568374 10.681099 0.055121 0.024313 0.014048
3.638857 5.343538 5.881183 -0.036054 -0.011815 -0.018280
3.935162 5.756143 8.243213 -0.036054 -0.011815 -0.018280
5.764399 6.218295 6.911756 0.035068 0.016694 0.013478
1.809620 4.881386 7.212640 0.035068 0.016694 0.013478
1.257966 7.224272 5.481744 -0.048998 -0.014114 -0.035543
6.316053 3.875408 8.642652 -0.048998 -0.014114 -0.035543
2.051955 7.920628 3.254803 0.044003 0.015875 0.018035
5.522064 3.179053 10.869592 0.044003 0.015875 0.018035
 
 156 f  =   18.320143 THz   115.108855 2PiTHz  611.094203 cm-1    75.765991 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.004722 -0.003357 0.014677
2.875380 7.939936 13.908340 -0.004722 -0.003357 0.014677
3.719169 3.171409 1.224242 0.000956 -0.010568 0.018773
3.854850 7.928272 12.900154 0.000956 -0.010568 0.018773
3.905538 2.495774 2.453079 0.044143 -0.023408 0.001467
3.668481 8.603907 11.671317 0.044143 -0.023408 0.001467
2.935222 2.524374 3.455308 0.009789 0.012208 -0.033618
4.638797 8.575307 10.669088 0.009789 0.012208 -0.033618
3.123484 1.861451 4.711497 -0.048958 0.032603 -0.018843
4.450535 9.238230 9.412899 -0.048958 0.032603 -0.018843
2.157608 1.918712 5.685533 -0.012901 -0.001908 0.022083
5.416411 9.180969 8.438863 -0.012901 -0.001908 0.022083
0.941986 2.639235 5.465655 -0.003429 -0.009721 0.024499
6.632033 8.460445 8.658740 -0.003429 -0.009721 0.024499
0.716085 3.282691 4.275831 0.054358 -0.028770 0.000915
6.857934 7.816990 9.848564 0.054358 -0.028770 0.000915
1.695335 3.253034 3.231222 0.015132 0.008330 -0.031880
5.878684 7.846646 10.893173 0.015132 0.008330 -0.031880
1.495953 3.915837 2.020092 -0.040091 0.025746 -0.012917
6.078067 7.183844 12.104303 -0.040091 0.025746 -0.012917
5.098186 7.196984 13.124433 -0.014221 -0.000929 0.016382
2.475833 3.902697 0.999962 -0.014221 -0.000929 0.016382
6.371443 10.622440 13.549097 0.004713 0.006131 -0.015513
1.202576 0.477240 0.575299 0.004713 0.006131 -0.015513
5.967171 7.163488 0.814803 0.015119 0.009436 -0.015756
1.606848 3.936193 13.309592 0.015119 0.009436 -0.015756
4.983276 6.594891 1.657242 0.043256 0.015533 0.026881
2.590743 4.504789 12.467153 0.043256 0.015533 0.026881
5.173897 6.492191 3.035826 -0.015930 -0.011763 0.033685
2.400122 4.607490 11.088569 -0.015930 -0.011763 0.033685
4.187287 5.905941 3.892689 -0.058118 -0.025367 -0.018486
3.386732 5.193740 10.231706 -0.058118 -0.025367 -0.018486
4.399320 5.810569 5.245598 0.003915 0.005530 -0.028643
3.174700 5.289111 8.878798 0.003915 0.005530 -0.028643
5.610011 6.298359 5.829263 0.014069 0.011403 -0.021279
1.964008 4.801322 8.295133 0.014069 0.011403 -0.021279
6.586600 6.858686 5.043521 0.052748 0.018692 0.037136
0.987419 4.240994 9.080875 0.052748 0.018692 0.037136
6.411273 6.979367 3.626882 -0.010932 -0.009384 0.038411
1.162747 4.120314 10.497514 -0.010932 -0.009384 0.038411
1.121506 7.547218 2.807259 -0.048042 -0.020687 -0.014511
6.452513 3.552463 11.317137 -0.048042 -0.020687 -0.014511
6.632662 3.445771 12.716280 -0.000823 0.001228 -0.023058
0.941357 7.653910 1.408116 -0.000823 0.001228 -0.023058
5.633376 2.607569 0.382961 -0.004323 -0.003181 0.013255
1.940643 8.492112 13.741435 -0.004323 -0.003181 0.013255
4.840773 1.945228 2.622035 0.043170 -0.023371 0.005645
2.733246 9.154452 11.502361 0.043170 -0.023371 0.005645
4.055198 1.305234 4.876300 -0.049036 0.031225 -0.023132
3.518821 9.794447 9.248096 -0.049036 0.031225 -0.023132
3.038702 9.149620 6.642741 0.035336 -0.021846 0.002881
4.535317 1.950061 7.481655 0.035336 -0.021846 0.002881
6.454004 2.681878 6.259783 -0.036742 0.020022 -0.009199
1.120015 8.417803 7.864613 -0.036742 0.020022 -0.009199
6.050913 3.837101 4.107258 0.055613 -0.028018 -0.003128
1.523106 7.262580 10.017137 0.055613 -0.028018 -0.003128
0.561596 4.469044 1.854532 -0.040974 0.025072 -0.009289
7.012423 6.630636 12.269863 -0.040974 0.025072 -0.009289
5.439271 10.251237 13.102605 0.005405 0.003353 -0.014876
2.134749 0.848443 1.021791 0.005405 0.003353 -0.014876
4.050192 6.224641 1.211633 0.044564 0.015433 0.023474
3.523827 4.875040 12.912762 0.044564 0.015433 0.023474
3.259340 5.531306 3.443297 -0.060530 -0.023803 -0.014337
4.314679 5.568374 10.681099 -0.060530 -0.023803 -0.014337
3.638857 5.343538 5.881183 0.038433 0.013868 0.019533
3.935162 5.756143 8.243213 0.038433 0.013868 0.019533
5.764399 6.218295 6.911756 -0.037902 -0.017803 -0.015652
1.809620 4.881386 7.212640 -0.037902 -0.017803 -0.015652
1.257966 7.224272 5.481744 0.053949 0.013238 0.037973
6.316053 3.875408 8.642652 0.053949 0.013238 0.037973
2.051955 7.920628 3.254803 -0.048260 -0.015774 -0.017104
5.522064 3.179053 10.869592 -0.048260 -0.015774 -0.017104
 
 157 f  =   17.800423 THz   111.843358 2PiTHz  593.758207 cm-1    73.616602 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 -0.030161 0.017913 -0.005437
2.875380 7.939936 13.908340 0.030161 -0.017913 0.005437
3.719169 3.171409 1.224242 -0.014339 -0.005127 0.022084
3.854850 7.928272 12.900154 0.014339 0.005127 -0.022084
3.905538 2.495774 2.453079 -0.019688 -0.002252 0.029959
3.668481 8.603907 11.671317 0.019688 0.002252 -0.029959
2.935222 2.524374 3.455308 -0.004593 -0.013291 0.036782
4.638797 8.575307 10.669088 0.004593 0.013291 -0.036782
3.123484 1.861451 4.711497 0.061086 -0.034401 0.007940
4.450535 9.238230 9.412899 -0.061086 0.034401 -0.007940
2.157608 1.918712 5.685533 0.019717 0.007790 -0.046438
5.416411 9.180969 8.438863 -0.019717 -0.007790 0.046438
0.941986 2.639235 5.465655 0.011430 0.016300 -0.047270
6.632033 8.460445 8.658740 -0.011430 -0.016300 0.047270
0.716085 3.282691 4.275831 -0.058808 0.036435 -0.014341
6.857934 7.816990 9.848564 0.058808 -0.036435 0.014341
1.695335 3.253034 3.231222 -0.018958 -0.005943 0.033659
5.878684 7.846646 10.893173 0.018958 0.005943 -0.033659
1.495953 3.915837 2.020092 -0.000887 -0.012930 0.033533
6.078067 7.183844 12.104303 0.000887 0.012930 -0.033533
5.098186 7.196984 13.124433 0.003702 0.011133 -0.024261
2.475833 3.902697 0.999962 -0.003702 -0.011133 0.024261
6.371443 10.622440 13.549097 0.025050 0.009287 0.012087
1.202576 0.477240 0.575299 -0.025050 -0.009287 -0.012087
5.967171 7.163488 0.814803 -0.002776 -0.003273 0.021471
1.606848 3.936193 13.309592 0.002776 0.003273 -0.021471
4.983276 6.594891 1.657242 -0.001859 -0.004592 0.027840
2.590743 4.504789 12.467153 0.001859 0.004592 -0.027840
5.173897 6.492191 3.035826 -0.015517 -0.010778 0.024550
2.400122 4.607490 11.088569 0.015517 0.010778 -0.024550
4.187287 5.905941 3.892689 -0.046990 -0.019144 -0.026094
3.386732 5.193740 10.231706 0.046990 0.019144 0.026094
4.399320 5.810569 5.245598 0.009182 0.010023 -0.038701
3.174700 5.289111 8.878798 -0.009182 -0.010023 0.038701
5.610011 6.298359 5.829263 0.017392 0.012157 -0.034394
1.964008 4.801322 8.295133 -0.017392 -0.012157 0.034394
6.586600 6.858686 5.043521 0.048581 0.020975 0.021257
0.987419 4.240994 9.080875 -0.048581 -0.020975 -0.021257
6.411273 6.979367 3.626882 -0.004417 -0.005836 0.030590
1.162747 4.120314 10.497514 0.004417 0.005836 -0.030590
1.121506 7.547218 2.807259 -0.015668 -0.011892 0.020909
6.452513 3.552463 11.317137 0.015668 0.011892 -0.020909
6.632662 3.445771 12.716280 0.011270 0.007032 -0.016914
0.941357 7.653910 1.408116 -0.011270 -0.007032 0.016914
5.633376 2.607569 0.382961 -0.029706 0.017596 -0.005547
1.940643 8.492112 13.741435 0.029706 -0.017596 0.005547
4.840773 1.945228 2.622035 -0.023251 -0.007163 0.034300
2.733246 9.154452 11.502361 0.023251 0.007163 -0.034300
4.055198 1.305234 4.876300 0.061643 -0.031621 0.009841
3.518821 9.794447 9.248096 -0.061643 0.031621 -0.009841
3.038702 9.149620 6.642741 -0.038681 0.031854 -0.023474
4.535317 1.950061 7.481655 0.038681 -0.031854 0.023474
6.454004 2.681878 6.259783 0.051895 -0.019638 -0.006295
1.120015 8.417803 7.864613 -0.051895 0.019638 0.006295
6.050913 3.837101 4.107258 -0.058688 0.035741 -0.014165
1.523106 7.262580 10.017137 0.058688 -0.035741 0.014165
0.561596 4.469044 1.854532 -0.003586 -0.015728 0.039222
7.012423 6.630636 12.269863 0.003586 0.015728 -0.039222
5.439271 10.251237 13.102605 0.024573 0.008876 0.012732
2.134749 0.848443 1.021791 -0.024573 -0.008876 -0.012732
4.050192 6.224641 1.211633 -0.003105 -0.007235 0.032529
3.523827 4.875040 12.912762 0.003105 0.007235 -0.032529
3.259340 5.531306 3.443297 -0.046771 -0.019116 -0.026032
4.314679 5.568374 10.681099 0.046771 0.019116 0.026032
3.638857 5.343538 5.881183 0.040298 0.018747 0.005643
3.935162 5.756143 8.243213 -0.040298 -0.018747 -0.005643
5.764399 6.218295 6.911756 -0.031179 -0.013335 -0.029307
1.809620 4.881386 7.212640 0.031179 0.013335 0.029307
1.257966 7.224272 5.481744 0.048670 0.019930 0.020719
6.316053 3.875408 8.642652 -0.048670 -0.019930 -0.020719
2.051955 7.920628 3.254803 -0.017436 -0.012882 0.025404
5.522064 3.179053 10.869592 0.017436 0.012882 -0.025404
 
 158 f  =   17.742720 THz   111.480799 2PiTHz  591.833444 cm-1    73.377962 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.026960 -0.014431 0.005119
2.875380 7.939936 13.908340 -0.026960 0.014431 -0.005119
3.719169 3.171409 1.224242 0.012666 0.004970 -0.018474
3.854850 7.928272 12.900154 -0.012666 -0.004970 0.018474
3.905538 2.495774 2.453079 0.014580 0.001943 -0.024630
3.668481 8.603907 11.671317 -0.014580 -0.001943 0.024630
2.935222 2.524374 3.455308 0.004303 0.011997 -0.028450
4.638797 8.575307 10.669088 -0.004303 -0.011997 0.028450
3.123484 1.861451 4.711497 -0.048343 0.027778 -0.005778
4.450535 9.238230 9.412899 0.048343 -0.027778 0.005778
2.157608 1.918712 5.685533 -0.016971 -0.008483 0.036296
5.416411 9.180969 8.438863 0.016971 0.008483 -0.036296
0.941986 2.639235 5.465655 -0.008828 -0.011765 0.038285
6.632033 8.460445 8.658740 0.008828 0.011765 -0.038285
0.716085 3.282691 4.275831 0.046491 -0.029260 0.011628
6.857934 7.816990 9.848564 -0.046491 0.029260 -0.011628
1.695335 3.253034 3.231222 0.015141 0.004409 -0.026414
5.878684 7.846646 10.893173 -0.015141 -0.004409 0.026414
1.495953 3.915837 2.020092 0.002134 0.010391 -0.026485
6.078067 7.183844 12.104303 -0.002134 -0.010391 0.026485
5.098186 7.196984 13.124433 -0.003522 -0.009381 0.020361
2.475833 3.902697 0.999962 0.003522 0.009381 -0.020361
6.371443 10.622440 13.549097 0.032683 0.012008 0.015070
1.202576 0.477240 0.575299 -0.032683 -0.012008 -0.015070
5.967171 7.163488 0.814803 -0.004518 -0.004435 0.027573
1.606848 3.936193 13.309592 0.004518 0.004435 -0.027573
4.983276 6.594891 1.657242 -0.002447 -0.007891 0.035434
2.590743 4.504789 12.467153 0.002447 0.007891 -0.035434
5.173897 6.492191 3.035826 -0.018918 -0.012749 0.031239
2.400122 4.607490 11.088569 0.018918 0.012749 -0.031239
4.187287 5.905941 3.892689 -0.057200 -0.022532 -0.032063
3.386732 5.193740 10.231706 0.057200 0.022532 0.032063
4.399320 5.810569 5.245598 0.011704 0.012427 -0.048473
3.174700 5.289111 8.878798 -0.011704 -0.012427 0.048473
5.610011 6.298359 5.829263 0.021026 0.016148 -0.043762
1.964008 4.801322 8.295133 -0.021026 -0.016148 0.043762
6.586600 6.858686 5.043521 0.059788 0.024771 0.024698
0.987419 4.240994 9.080875 -0.059788 -0.024771 -0.024698
6.411273 6.979367 3.626882 -0.005905 -0.006667 0.037851
1.162747 4.120314 10.497514 0.005905 0.006667 -0.037851
1.121506 7.547218 2.807259 -0.018501 -0.014843 0.027419
6.452513 3.552463 11.317137 0.018501 0.014843 -0.027419
6.632662 3.445771 12.716280 0.015259 0.008291 -0.022702
0.941357 7.653910 1.408116 -0.015259 -0.008291 0.022702
5.633376 2.607569 0.382961 0.025317 -0.017009 0.003623
1.940643 8.492112 13.741435 -0.025317 0.017009 -0.003623
4.840773 1.945228 2.622035 0.015009 0.001093 -0.030379
2.733246 9.154452 11.502361 -0.015009 -0.001093 0.030379
4.055198 1.305234 4.876300 -0.048155 0.027048 -0.006911
3.518821 9.794447 9.248096 0.048155 -0.027048 0.006911
3.038702 9.149620 6.642741 0.029893 -0.027034 0.018486
4.535317 1.950061 7.481655 -0.029893 0.027034 -0.018486
6.454004 2.681878 6.259783 -0.040788 0.017498 0.005704
1.120015 8.417803 7.864613 0.040788 -0.017498 -0.005704
6.050913 3.837101 4.107258 0.046308 -0.029336 0.011129
1.523106 7.262580 10.017137 -0.046308 0.029336 -0.011129
0.561596 4.469044 1.854532 0.003780 0.011748 -0.031719
7.012423 6.630636 12.269863 -0.003780 -0.011748 0.031719
5.439271 10.251237 13.102605 0.031454 0.013632 0.015016
2.134749 0.848443 1.021791 -0.031454 -0.013632 -0.015016
4.050192 6.224641 1.211633 -0.005192 -0.009561 0.042794
3.523827 4.875040 12.912762 0.005192 0.009561 -0.042794
3.259340 5.531306 3.443297 -0.057058 -0.021475 -0.032003
4.314679 5.568374 10.681099 0.057058 0.021475 0.032003
3.638857 5.343538 5.881183 0.049678 0.022956 0.005600
3.935162 5.756143 8.243213 -0.049678 -0.022956 -0.005600
5.764399 6.218295 6.911756 -0.038673 -0.014146 -0.037469
1.809620 4.881386 7.212640 0.038673 0.014146 0.037469
1.257966 7.224272 5.481744 0.060851 0.021758 0.022639
6.316053 3.875408 8.642652 -0.060851 -0.021758 -0.022639
2.051955 7.920628 3.254803 -0.020554 -0.016824 0.033718
5.522064 3.179053 10.869592 0.020554 0.016824 -0.033718
 
 159 f  =   16.873779 THz   106.021080 2PiTHz  562.848682 cm-1    69.784311 meV
             X         Y         Z           dx          dy          dz
4.698640 3.159745 0.216056 0.003457 -0.002383 0.000083
2.875380 7.939936 13.908340 0.003457 -0.002383 0.000083
3.719169 3.171409 1.224242 0.005889 0.003936 -0.009733
3.854850 7.928272 12.900154 0.005889 0.003936 -0.009733
3.905538 2.495774 2.453079 0.025727 0.000099 -0.025766
3.668481 8.603907 11.671317 0.025727 0.000099 -0.025766
2.935222 2.524374 3.455308 0.022183 -0.002204 -0.026433
4.638797 8.575307 10.669088 0.022183 -0.002204 -0.026433
3.123484 1.861451 4.711497 -0.001330 0.014298 -0.031392
4.450535 9.238230 9.412899 -0.001330 0.014298 -0.031392
2.157608 1.918712 5.685533 -0.009327 0.024126 -0.035867
5.416411 9.180969 8.438863 -0.009327 0.024126 -0.035867
0.941986 2.639235 5.465655 -0.034098 0.001428 0.027896
6.632033 8.460445 8.658740 -0.034098 0.001428 0.027896
0.716085 3.282691 4.275831 -0.021589 0.000039 0.028113
6.857934 7.816990 9.848564 -0.021589 0.000039 0.028113
